i,T,Qmin
3576,1.293496,13.0
3577,1.293496,13.0
3578,1.293496,13.0
3579,1.293496,13.0
3580,1.293496,13.0
3581,1.293496,13.0
3582,1.293496,13.0
3583,1.293496,13.0
3584,1.293496,13.0
3585,1.293496,13.0
3586,1.293496,13.0
3587,1.293496,13.0
3588,1.293496,13.0
3589,1.293496,13.0
3590,1.293496,13.0
3591,1.293496,13.0
3592,1.280561,13.0
3593,1.280561,13.0
3594,1.280561,13.0
3595,1.280561,13.0
3596,1.280561,13.0
3597,1.280561,13.0
3598,1.280561,13.0
3599,1.280561,13.0
3600,1.280561,13.0
3601,1.280561,13.0
3602,1.280561,13.0
3603,1.280561,13.0
3604,1.280561,13.0
3605,1.280561,13.0
3606,1.280561,13.0
3607,1.280561,13.0
3608,1.280561,13.0
3609,1.280561,13.0
3610,1.280561,13.0
3611,1.280561,13.0
3612,1.280561,13.0
3613,1.280561,13.0
3614,1.280561,13.0
3615,1.280561,13.0
3616,1.280561,13.0
3617,1.280561,13.0
3618,1.280561,13.0
3619,1.280561,13.0
3620,1.280561,13.0
3621,1.280561,13.0
3622,1.280561,13.0
3623,1.280561,13.0
3624,1.280561,13.0
3625,1.280561,13.0
3626,1.280561,13.0
3627,1.280561,13.0
3628,1.280561,13.0
3629,1.280561,13.0
3630,1.280561,13.0
3631,1.280561,13.0
3632,1.280561,13.0
3633,1.280561,13.0
3634,1.280561,13.0
3635,1.280561,13.0
3636,1.280561,13.0
3637,1.280561,13.0
3638,1.280561,13.0
3639,1.280561,13.0
3640,1.280561,13.0
3641,1.280561,13.0
3642,1.280561,13.0
3643,1.280561,13.0
3644,1.280561,13.0
3645,1.280561,13.0
3646,1.280561,13.0
3647,1.280561,13.0
3648,1.280561,13.0
3649,1.280561,13.0
3650,1.280561,13.0
3651,1.280561,13.0
3652,1.280561,13.0
3653,1.280561,13.0
3654,1.280561,13.0
3655,1.280561,13.0
3656,1.280561,13.0
3657,1.280561,13.0
3658,1.280561,13.0
3659,1.280561,13.0
3660,1.280561,13.0
3661,1.280561,13.0
3662,1.280561,13.0
3663,1.280561,13.0
3664,1.280561,13.0
3665,1.280561,13.0
3666,1.280561,13.0
3667,1.280561,13.0
3668,1.280561,13.0
3669,1.280561,13.0
3670,1.280561,13.0
3671,1.280561,13.0
3672,1.280561,13.0
3673,1.280561,13.0
3674,1.280561,13.0
3675,1.280561,13.0
3676,1.280561,13.0
3677,1.280561,13.0
3678,1.280561,13.0
3679,1.280561,13.0
3680,1.280561,13.0
3681,1.280561,13.0
3682,1.280561,13.0
3683,1.280561,13.0
3684,1.280561,13.0
3685,1.280561,13.0
3686,1.280561,13.0
3687,1.280561,13.0
3688,1.280561,13.0
3689,1.280561,13.0
3690,1.280561,13.0
3691,1.280561,13.0
3692,1.280561,13.0
3693,1.280561,13.0
3694,1.280561,13.0
3695,1.280561,13.0
3696,1.280561,13.0
3697,1.280561,13.0
3698,1.280561,13.0
3699,1.280561,13.0
3700,1.280561,13.0
3701,1.280561,13.0
3702,1.280561,13.0
3703,1.280561,13.0
3704,1.280561,13.0
3705,1.280561,13.0
3706,1.280561,13.0
3707,1.280561,13.0
3708,1.280561,13.0
3709,1.280561,13.0
3710,1.280561,13.0
3711,1.280561,13.0
3712,1.280561,13.0
3713,1.280561,13.0
3714,1.280561,13.0
3715,1.280561,13.0
3716,1.280561,13.0
3717,1.280561,13.0
3718,1.280561,13.0
3719,1.280561,13.0
3720,1.280561,13.0
3721,1.280561,13.0
3722,1.280561,13.0
3723,1.280561,13.0
3724,1.280561,13.0
3725,1.280561,13.0
3726,1.280561,13.0
3727,1.280561,13.0
3728,1.280561,13.0
3729,1.280561,13.0
3730,1.280561,13.0
3731,1.280561,13.0
3732,1.280561,13.0
3733,1.280561,13.0
3734,1.280561,13.0
3735,1.280561,13.0
3736,1.280561,13.0
3737,1.280561,13.0
3738,1.280561,13.0
3739,1.280561,13.0
3740,1.280561,13.0
3741,1.280561,13.0
3742,1.280561,13.0
3743,1.280561,13.0
3744,1.280561,13.0
3745,1.280561,13.0
3746,1.280561,13.0
3747,1.280561,13.0
3748,1.280561,13.0
3749,1.280561,13.0
3750,1.280561,13.0
