i,T,Qmin
3247,21191.050000,13155.0
3248,21191.050000,13155.0
3249,21191.050000,13155.0
3250,21191.050000,13155.0
3251,21191.050000,13155.0
3252,21191.050000,13155.0
3253,21191.050000,13155.0
3254,21191.050000,13155.0
3255,21191.050000,13155.0
3256,21191.050000,13155.0
3257,21191.050000,13155.0
3258,21191.050000,13155.0
3259,21191.050000,13155.0
3260,21191.050000,13155.0
3261,21191.050000,13155.0
3262,21191.050000,13155.0
3263,21191.050000,13155.0
3264,21191.050000,13155.0
3265,21191.050000,13155.0
3266,21191.050000,13155.0
3267,21191.050000,13155.0
3268,21191.050000,13155.0
3269,21191.050000,13155.0
3270,21191.050000,13155.0
3271,21191.050000,13155.0
3272,21191.050000,13155.0
3273,21191.050000,13155.0
3274,21191.050000,13155.0
3275,21191.050000,13155.0
3276,21191.050000,13155.0
3277,21191.050000,13155.0
3278,21191.050000,13155.0
3279,21191.050000,13155.0
3280,21191.050000,13155.0
3281,21191.050000,13155.0
3282,21191.050000,13155.0
3283,21191.050000,13155.0
3284,21191.050000,13155.0
3285,21191.050000,13155.0
3286,21191.050000,13155.0
3287,21191.050000,13155.0
3288,21191.050000,13155.0
3289,21191.050000,13155.0
3290,21191.050000,13155.0
3291,21191.050000,13155.0
3292,21191.050000,13155.0
3293,21191.050000,13155.0
3294,21191.050000,13155.0
3295,21191.050000,13155.0
3296,21191.050000,13155.0
3297,21191.050000,13155.0
3298,21191.050000,13155.0
3299,21191.050000,13155.0
3300,21191.050000,13155.0
3301,21191.050000,13155.0
3302,21191.050000,13155.0
3303,21191.050000,13155.0
3304,21191.050000,13155.0
3305,21191.050000,13155.0
3306,21191.050000,13155.0
3307,21191.050000,13155.0
3308,21191.050000,13155.0
3309,21191.050000,13155.0
3310,21191.050000,13155.0
3311,21191.050000,13155.0
3312,21191.050000,13155.0
3313,21191.050000,13155.0
3314,21191.050000,13155.0
3315,21191.050000,13155.0
3316,21191.050000,13155.0
3317,21191.050000,13155.0
3318,21191.050000,13155.0
3319,21191.050000,13155.0
3320,21191.050000,13155.0
3321,21191.050000,13155.0
3322,21191.050000,13155.0
3323,21191.050000,13155.0
3324,21191.050000,13155.0
3325,21191.050000,13155.0
3326,21191.050000,13155.0
3327,21191.050000,13155.0
3328,21191.050000,13155.0
3329,21191.050000,13155.0
3330,21191.050000,13155.0
3331,21191.050000,13155.0
3332,21191.050000,13155.0
3333,21191.050000,13155.0
3334,21191.050000,13155.0
3335,21191.050000,13155.0
3336,21191.050000,13155.0
3337,21191.050000,13155.0
3338,21191.050000,13155.0
3339,21191.050000,13155.0
3340,21191.050000,13155.0
3341,21191.050000,13155.0
3342,21191.050000,13155.0
3343,21191.050000,13155.0
3344,21191.050000,13155.0
3345,21191.050000,13155.0
3346,21191.050000,13155.0
3347,21191.050000,13155.0
3348,21191.050000,13155.0
3349,21191.050000,13155.0
3350,21191.050000,13155.0
3351,21191.050000,13155.0
3352,21191.050000,13155.0
3353,21191.050000,13155.0
3354,21191.050000,13155.0
3355,21191.050000,13155.0
3356,21191.050000,13155.0
3357,21191.050000,13155.0
3358,21191.050000,13155.0
3359,21191.050000,13155.0
3360,21191.050000,13155.0
3361,21191.050000,13155.0
3362,21191.050000,13155.0
3363,21191.050000,13155.0
3364,21191.050000,13155.0
3365,21191.050000,13155.0
3366,21191.050000,13155.0
3367,21191.050000,13155.0
3368,21191.050000,13155.0
3369,21191.050000,13155.0
3370,21191.050000,13155.0
3371,21191.050000,13155.0
3372,21191.050000,13155.0
3373,21191.050000,13155.0
3374,21191.050000,13155.0
3375,21191.050000,13155.0
3376,21191.050000,13155.0
3377,21191.050000,13155.0
3378,21191.050000,13155.0
3379,21191.050000,13155.0
3380,21191.050000,13155.0
3381,21191.050000,13155.0
3382,21191.050000,13155.0
3383,21191.050000,13155.0
3384,21191.050000,13155.0
3385,21191.050000,13155.0
3386,21191.050000,13155.0
3387,21191.050000,13155.0
3388,21191.050000,13155.0
3389,21191.050000,13155.0
3390,21191.050000,13155.0
3391,21191.050000,13155.0
3392,21191.050000,13155.0
3393,21191.050000,13155.0
3394,21191.050000,13155.0
3395,21191.050000,13155.0
3396,21191.050000,13155.0
3397,21191.050000,13155.0
3398,21191.050000,13155.0
3399,21191.050000,13155.0
3400,21191.050000,13155.0
3401,21191.050000,13155.0
3402,21191.050000,13155.0
3403,21191.050000,13155.0
3404,21191.050000,13155.0
3405,21191.050000,13155.0
3406,21191.050000,13155.0
3407,21191.050000,13155.0
3408,21191.050000,13155.0
3409,21191.050000,13155.0
3410,21191.050000,13155.0
3411,21191.050000,13155.0
3412,21191.050000,13155.0
3413,21191.050000,13155.0
3414,21191.050000,13155.0
3415,21191.050000,13155.0
3416,21191.050000,13155.0
3417,21191.050000,13155.0
3418,21191.050000,13155.0
3419,21191.050000,13155.0
3420,21191.050000,13155.0
3421,21191.050000,13155.0
3422,21191.050000,13155.0
3423,21191.050000,13155.0
3424,21191.050000,13155.0
3425,21191.050000,13155.0
3426,21191.050000,13155.0
3427,21191.050000,13155.0
3428,21191.050000,13155.0
3429,21191.050000,13155.0
3430,21191.050000,13155.0
3431,21191.050000,13155.0
3432,21191.050000,13155.0
3433,19071.945000,13155.0
3434,19071.945000,13155.0
3435,19071.945000,13155.0
3436,19071.945000,13155.0
3437,19071.945000,13155.0
3438,19071.945000,13155.0
3439,19071.945000,13155.0
3440,19071.945000,13155.0
3441,19071.945000,13155.0
3442,19071.945000,13155.0
3443,19071.945000,13155.0
3444,19071.945000,13155.0
3445,19071.945000,13155.0
3446,19071.945000,13155.0
3447,19071.945000,13155.0
3448,19071.945000,13155.0
3449,19071.945000,13155.0
3450,19071.945000,13155.0
3451,19071.945000,13155.0
3452,19071.945000,13155.0
3453,19071.945000,13155.0
3454,19071.945000,13155.0
3455,19071.945000,13155.0
3456,19071.945000,13155.0
3457,19071.945000,13155.0
3458,19071.945000,13155.0
3459,19071.945000,13155.0
3460,19071.945000,13155.0
3461,19071.945000,13155.0
3462,19071.945000,13155.0
3463,19071.945000,13155.0
3464,19071.945000,13155.0
3465,19071.945000,13155.0
3466,19071.945000,13155.0
3467,19071.945000,13155.0
3468,19071.945000,13155.0
3469,19071.945000,13155.0
3470,19071.945000,13155.0
3471,19071.945000,13155.0
3472,19071.945000,13155.0
3473,19071.945000,13155.0
3474,19071.945000,13155.0
3475,19071.945000,13155.0
3476,19071.945000,13155.0
3477,19071.945000,13155.0
3478,19071.945000,13155.0
3479,19071.945000,13155.0
3480,19071.945000,13155.0
3481,19071.945000,13155.0
3482,19071.945000,13155.0
3483,19071.945000,13155.0
3484,19071.945000,13155.0
3485,19071.945000,13155.0
3486,19071.945000,13155.0
3487,19071.945000,13155.0
3488,19071.945000,13155.0
3489,19071.945000,13155.0
3490,19071.945000,13155.0
3491,19071.945000,13155.0
3492,19071.945000,13155.0
3493,19071.945000,13155.0
3494,19071.945000,13155.0
3495,19071.945000,13155.0
3496,19071.945000,13155.0
3497,19071.945000,13155.0
3498,19071.945000,13155.0
3499,19071.945000,13155.0
3500,19071.945000,13155.0
3501,19071.945000,13155.0
3502,19071.945000,13155.0
3503,19071.945000,13155.0
3504,19071.945000,13155.0
3505,19071.945000,13155.0
3506,19071.945000,13155.0
3507,19071.945000,13155.0
3508,19071.945000,13155.0
3509,19071.945000,13155.0
3510,19071.945000,13155.0
3511,19071.945000,13155.0
3512,19071.945000,13155.0
3513,19071.945000,13155.0
3514,19071.945000,13155.0
3515,19071.945000,13155.0
3516,19071.945000,13155.0
3517,19071.945000,13155.0
3518,19071.945000,13155.0
3519,19071.945000,13155.0
3520,19071.945000,13155.0
3521,19071.945000,13155.0
3522,19071.945000,13155.0
3523,19071.945000,13155.0
3524,19071.945000,13155.0
3525,19071.945000,13155.0
3526,19071.945000,13155.0
3527,19071.945000,13155.0
3528,19071.945000,13155.0
3529,19071.945000,13155.0
3530,19071.945000,13155.0
3531,19071.945000,13155.0
3532,19071.945000,13155.0
3533,19071.945000,13155.0
3534,19071.945000,13155.0
3535,19071.945000,13155.0
3536,19071.945000,13155.0
3537,19071.945000,13155.0
3538,19071.945000,13155.0
3539,19071.945000,13155.0
3540,19071.945000,13155.0
3541,19071.945000,13155.0
3542,19071.945000,13155.0
3543,19071.945000,13155.0
3544,19071.945000,13155.0
3545,19071.945000,13155.0
3546,19071.945000,13155.0
3547,19071.945000,13155.0
3548,19071.945000,13155.0
3549,19071.945000,13155.0
3550,19071.945000,13155.0
3551,19071.945000,13155.0
3552,19071.945000,13155.0
3553,19071.945000,13155.0
3554,19071.945000,13155.0
3555,19071.945000,13155.0
3556,19071.945000,13155.0
3557,19071.945000,13155.0
3558,19071.945000,13155.0
3559,19071.945000,13155.0
3560,19071.945000,13155.0
3561,19071.945000,13155.0
3562,19071.945000,13155.0
3563,19071.945000,13155.0
3564,19071.945000,13155.0
3565,19071.945000,13155.0
3566,19071.945000,13155.0
3567,19071.945000,13155.0
3568,19071.945000,13155.0
3569,19071.945000,13155.0
3570,19071.945000,13155.0
3571,19071.945000,13155.0
3572,19071.945000,13155.0
3573,19071.945000,13155.0
3574,19071.945000,13155.0
3575,19071.945000,13155.0
3576,19071.945000,13155.0
3577,19071.945000,13155.0
3578,19071.945000,13155.0
3579,19071.945000,13155.0
3580,19071.945000,13155.0
3581,19071.945000,13155.0
3582,19071.945000,13155.0
3583,19071.945000,13155.0
3584,19071.945000,13155.0
3585,19071.945000,13155.0
3586,19071.945000,13155.0
3587,19071.945000,13155.0
3588,19071.945000,13155.0
3589,19071.945000,13155.0
3590,19071.945000,13155.0
3591,19071.945000,13155.0
3592,19071.945000,13155.0
3593,19071.945000,13155.0
3594,19071.945000,13155.0
3595,19071.945000,13155.0
3596,19071.945000,13155.0
3597,19071.945000,13155.0
3598,19071.945000,13155.0
3599,19071.945000,13155.0
3600,19071.945000,13155.0
3601,19071.945000,13155.0
3602,19071.945000,13155.0
3603,19071.945000,13155.0
3604,19071.945000,13155.0
3605,19071.945000,13155.0
3606,19071.945000,13155.0
3607,19071.945000,13155.0
3608,19071.945000,13155.0
3609,19071.945000,13155.0
3610,19071.945000,13155.0
3611,19071.945000,13155.0
3612,19071.945000,13155.0
3613,19071.945000,13155.0
3614,19071.945000,13155.0
3615,19071.945000,13155.0
3616,19071.945000,13155.0
3617,19071.945000,13155.0
3618,19071.945000,13155.0
3619,19071.945000,13155.0
3620,19071.945000,13155.0
3621,19071.945000,13155.0
3622,19071.945000,13155.0
3623,19071.945000,13155.0
3624,19071.945000,13155.0
3625,19071.945000,13155.0
3626,19071.945000,13155.0
3627,19071.945000,13155.0
3628,19071.945000,13155.0
3629,19071.945000,13155.0
3630,19071.945000,13155.0
3631,19071.945000,13155.0
3632,19071.945000,13155.0
3633,19071.945000,13155.0
3634,19071.945000,13155.0
3635,19071.945000,13155.0
3636,19071.945000,13155.0
3637,19071.945000,13155.0
3638,19071.945000,13155.0
3639,19071.945000,13155.0
3640,19071.945000,13155.0
3641,19071.945000,13155.0
3642,19071.945000,13155.0
3643,19071.945000,13155.0
3644,19071.945000,13155.0
3645,19071.945000,13155.0
3646,19071.945000,13155.0
3647,19071.945000,13155.0
3648,19071.945000,13155.0
3649,19071.945000,13155.0
3650,19071.945000,13155.0
3651,19071.945000,13155.0
3652,19071.945000,13155.0
3653,19071.945000,13155.0
3654,19071.945000,13155.0
3655,19071.945000,13155.0
3656,19071.945000,13155.0
3657,19071.945000,13155.0
3658,19071.945000,13155.0
3659,19071.945000,13155.0
3660,19071.945000,13155.0
3661,19071.945000,13155.0
3662,19071.945000,13155.0
3663,19071.945000,13155.0
3664,19071.945000,13155.0
3665,19071.945000,13155.0
3666,19071.945000,13155.0
3667,19071.945000,13155.0
3668,19071.945000,13155.0
3669,19071.945000,13155.0
3670,19071.945000,13155.0
3671,19071.945000,13155.0
3672,19071.945000,13155.0
3673,19071.945000,13155.0
3674,19071.945000,13155.0
3675,19071.945000,13155.0
3676,19071.945000,13155.0
3677,19071.945000,13155.0
3678,19071.945000,13155.0
3679,19071.945000,13155.0
3680,19071.945000,13155.0
3681,19071.945000,13155.0
3682,19071.945000,13155.0
3683,19071.945000,13155.0
3684,19071.945000,13155.0
3685,19071.945000,13155.0
3686,19071.945000,13155.0
3687,19071.945000,13155.0
3688,19071.945000,13155.0
3689,19071.945000,13155.0
3690,19071.945000,13155.0
3691,19071.945000,13155.0
3692,19071.945000,13155.0
3693,19071.945000,13155.0
3694,19071.945000,13155.0
3695,19071.945000,13155.0
3696,19071.945000,13155.0
3697,19071.945000,13155.0
3698,19071.945000,13155.0
3699,19071.945000,13155.0
3700,19071.945000,13155.0
3701,19071.945000,13155.0
3702,19071.945000,13155.0
3703,19071.945000,13155.0
3704,19071.945000,13155.0
3705,19071.945000,13155.0
3706,19071.945000,13155.0
3707,19071.945000,13155.0
3708,19071.945000,13155.0
3709,19071.945000,13155.0
3710,19071.945000,13155.0
3711,19071.945000,13155.0
3712,19071.945000,13155.0
3713,19071.945000,13155.0
3714,19071.945000,13155.0
3715,19071.945000,13155.0
3716,19071.945000,13155.0
3717,19071.945000,13155.0
3718,19071.945000,13155.0
3719,19071.945000,13155.0
3720,19071.945000,13155.0
3721,19071.945000,13155.0
3722,19071.945000,13155.0
3723,19071.945000,13155.0
3724,19071.945000,13155.0
3725,19071.945000,13155.0
3726,19071.945000,13155.0
3727,19071.945000,13155.0
3728,19071.945000,13155.0
3729,19071.945000,13155.0
3730,19071.945000,13155.0
3731,19071.945000,13155.0
3732,19071.945000,13155.0
3733,19071.945000,13155.0
3734,19071.945000,13155.0
3735,19071.945000,13155.0
3736,19071.945000,13155.0
3737,19071.945000,13155.0
3738,19071.945000,13155.0
3739,19071.945000,13155.0
3740,19071.945000,13155.0
3741,19071.945000,13155.0
3742,19071.945000,13155.0
3743,19071.945000,13155.0
3744,19071.945000,13155.0
3745,19071.945000,13155.0
3746,19071.945000,13155.0
3747,19071.945000,13155.0
3748,19071.945000,13155.0
3749,19071.945000,13155.0
3750,19071.945000,13155.0
3751,19071.945000,13155.0
3752,19071.945000,13155.0
3753,19071.945000,13155.0
3754,19071.945000,13155.0
3755,19071.945000,13155.0
3756,19071.945000,13155.0
3757,19071.945000,13155.0
3758,19071.945000,13155.0
3759,19071.945000,13155.0
3760,19071.945000,13155.0
3761,19071.945000,13155.0
3762,19071.945000,13155.0
3763,19071.945000,13155.0
3764,19071.945000,13155.0
3765,19071.945000,13155.0
3766,19071.945000,13155.0
3767,19071.945000,13155.0
3768,19071.945000,13155.0
3769,19071.945000,13155.0
3770,19071.945000,13155.0
3771,19071.945000,13155.0
3772,19071.945000,13155.0
3773,19071.945000,13155.0
3774,19071.945000,13155.0
3775,19071.945000,13155.0
3776,19071.945000,13155.0
3777,19071.945000,13155.0
3778,19071.945000,13155.0
3779,19071.945000,13155.0
3780,19071.945000,13155.0
3781,19071.945000,13155.0
3782,19071.945000,13155.0
3783,19071.945000,13155.0
3784,19071.945000,13155.0
3785,19071.945000,13155.0
3786,19071.945000,13155.0
3787,19071.945000,13155.0
3788,19071.945000,13155.0
3789,19071.945000,13155.0
3790,19071.945000,13155.0
3791,19071.945000,13155.0
3792,19071.945000,13155.0
3793,19071.945000,13155.0
3794,19071.945000,13155.0
3795,19071.945000,13155.0
3796,19071.945000,13155.0
3797,19071.945000,13155.0
3798,19071.945000,13155.0
3799,19071.945000,13155.0
3800,19071.945000,13155.0
3801,19071.945000,13155.0
3802,19071.945000,13155.0
3803,19071.945000,13155.0
3804,19071.945000,13155.0
3805,19071.945000,13155.0
3806,19071.945000,13155.0
3807,19071.945000,13155.0
3808,19071.945000,13155.0
3809,19071.945000,13155.0
3810,19071.945000,13155.0
3811,19071.945000,13155.0
3812,19071.945000,13155.0
3813,19071.945000,13155.0
3814,19071.945000,13155.0
3815,19071.945000,13155.0
3816,19071.945000,13155.0
3817,19071.945000,13155.0
3818,19071.945000,13155.0
3819,19071.945000,13155.0
3820,19071.945000,13155.0
3821,19071.945000,13155.0
3822,19071.945000,13155.0
3823,19071.945000,13155.0
3824,19071.945000,13155.0
3825,19071.945000,13155.0
3826,19071.945000,13155.0
3827,19071.945000,13155.0
3828,19071.945000,13155.0
3829,19071.945000,13155.0
3830,19071.945000,13155.0
3831,19071.945000,13155.0
3832,19071.945000,13155.0
3833,19071.945000,13155.0
3834,19071.945000,13155.0
3835,19071.945000,13155.0
3836,19071.945000,13155.0
3837,19071.945000,13155.0
3838,19071.945000,13155.0
3839,19071.945000,13155.0
3840,19071.945000,13155.0
3841,19071.945000,13155.0
3842,19071.945000,13155.0
3843,19071.945000,13155.0
3844,19071.945000,13155.0
3845,19071.945000,13155.0
3846,19071.945000,13155.0
3847,19071.945000,13155.0
3848,19071.945000,13155.0
3849,19071.945000,13155.0
3850,19071.945000,13155.0
3851,19071.945000,13155.0
3852,19071.945000,13155.0
3853,19071.945000,13155.0
3854,19071.945000,13155.0
3855,19071.945000,13155.0
3856,19071.945000,13155.0
3857,19071.945000,13155.0
3858,19071.945000,13155.0
3859,19071.945000,13155.0
3860,19071.945000,13155.0
3861,19071.945000,13155.0
3862,19071.945000,13155.0
3863,19071.945000,13155.0
3864,19071.945000,13155.0
3865,19071.945000,13155.0
3866,19071.945000,13155.0
3867,19071.945000,13155.0
3868,19071.945000,13155.0
3869,19071.945000,13155.0
3870,19071.945000,13155.0
3871,19071.945000,13155.0
3872,19071.945000,13155.0
3873,19071.945000,13155.0
3874,19071.945000,13155.0
3875,19071.945000,13155.0
3876,19071.945000,13155.0
3877,19071.945000,13155.0
3878,19071.945000,13155.0
3879,19071.945000,13155.0
3880,19071.945000,13155.0
3881,19071.945000,13155.0
3882,19071.945000,13155.0
3883,19071.945000,13155.0
3884,19071.945000,13155.0
3885,19071.945000,13155.0
3886,19071.945000,13155.0
3887,19071.945000,13155.0
3888,19071.945000,13155.0
3889,19071.945000,13155.0
3890,19071.945000,13155.0
3891,19071.945000,13155.0
3892,19071.945000,13155.0
3893,19071.945000,13155.0
3894,19071.945000,13155.0
3895,19071.945000,13155.0
3896,19071.945000,13155.0
3897,19071.945000,13155.0
3898,19071.945000,13155.0
3899,19071.945000,13155.0
3900,19071.945000,13155.0
3901,19071.945000,13155.0
3902,19071.945000,13155.0
3903,19071.945000,13155.0
3904,19071.945000,13155.0
3905,19071.945000,13155.0
3906,19071.945000,13155.0
3907,19071.945000,13155.0
3908,19071.945000,13155.0
3909,19071.945000,13155.0
3910,19071.945000,13155.0
3911,19071.945000,13155.0
3912,19071.945000,13155.0
3913,19071.945000,13155.0
3914,19071.945000,13155.0
3915,19071.945000,13155.0
3916,19071.945000,13155.0
3917,19071.945000,13155.0
3918,19071.945000,13155.0
3919,19071.945000,13155.0
3920,19071.945000,13155.0
3921,19071.945000,13155.0
3922,19071.945000,13155.0
3923,19071.945000,13155.0
3924,19071.945000,13155.0
3925,19071.945000,13155.0
3926,19071.945000,13155.0
3927,19071.945000,13155.0
3928,19071.945000,13155.0
3929,19071.945000,13155.0
3930,19071.945000,13155.0
3931,19071.945000,13155.0
3932,19071.945000,13155.0
3933,19071.945000,13155.0
3934,19071.945000,13155.0
3935,19071.945000,13155.0
3936,19071.945000,13155.0
3937,19071.945000,13155.0
3938,19071.945000,13155.0
3939,19071.945000,13155.0
3940,19071.945000,13155.0
3941,19071.945000,13155.0
3942,19071.945000,13155.0
3943,19071.945000,13155.0
3944,19071.945000,13155.0
3945,19071.945000,13155.0
3946,19071.945000,13155.0
3947,19071.945000,13155.0
3948,19071.945000,13155.0
3949,19071.945000,13155.0
3950,19071.945000,13155.0
3951,19071.945000,13155.0
3952,19071.945000,13155.0
3953,19071.945000,13155.0
3954,19071.945000,13155.0
3955,19071.945000,13155.0
3956,19071.945000,13155.0
3957,19071.945000,13155.0
3958,19071.945000,13155.0
3959,19071.945000,13155.0
3960,19071.945000,13155.0
3961,19071.945000,13155.0
3962,19071.945000,13155.0
3963,19071.945000,13155.0
3964,19071.945000,13155.0
3965,19071.945000,13155.0
3966,19071.945000,13155.0
3967,19071.945000,13155.0
3968,19071.945000,13155.0
3969,19071.945000,13155.0
3970,19071.945000,13155.0
3971,19071.945000,13155.0
3972,19071.945000,13155.0
3973,19071.945000,13155.0
3974,19071.945000,13155.0
3975,19071.945000,13155.0
3976,19071.945000,13155.0
3977,19071.945000,13155.0
3978,19071.945000,13155.0
3979,19071.945000,13155.0
3980,19071.945000,13155.0
3981,19071.945000,13155.0
3982,19071.945000,13155.0
3983,19071.945000,13155.0
3984,19071.945000,13155.0
3985,19071.945000,13155.0
3986,19071.945000,13155.0
3987,19071.945000,13155.0
3988,19071.945000,13155.0
3989,19071.945000,13155.0
3990,19071.945000,13155.0
3991,19071.945000,13155.0
3992,19071.945000,13155.0
3993,19071.945000,13155.0
3994,19071.945000,13155.0
3995,19071.945000,13155.0
3996,19071.945000,13155.0
3997,19071.945000,13155.0
3998,19071.945000,13155.0
3999,19071.945000,13155.0
4000,19071.945000,13155.0
4001,19071.945000,13155.0
4002,19071.945000,13155.0
4003,19071.945000,13155.0
4004,19071.945000,13155.0
4005,19071.945000,13155.0
4006,19071.945000,13155.0
4007,19071.945000,13155.0
4008,19071.945000,13155.0
4009,19071.945000,13155.0
4010,19071.945000,13155.0
4011,19071.945000,13155.0
4012,19071.945000,13155.0
4013,19071.945000,13155.0
4014,19071.945000,13155.0
4015,19071.945000,13155.0
4016,19071.945000,13155.0
4017,19071.945000,13155.0
4018,19071.945000,13155.0
4019,19071.945000,13155.0
4020,19071.945000,13155.0
4021,19071.945000,13155.0
4022,19071.945000,13155.0
4023,19071.945000,13155.0
4024,19071.945000,13155.0
4025,19071.945000,13155.0
4026,19071.945000,13155.0
4027,19071.945000,13155.0
4028,19071.945000,13155.0
4029,19071.945000,13155.0
4030,19071.945000,13155.0
4031,19071.945000,13155.0
4032,19071.945000,13155.0
4033,19071.945000,13155.0
4034,19071.945000,13155.0
4035,19071.945000,13155.0
4036,19071.945000,13155.0
4037,19071.945000,13155.0
4038,19071.945000,13155.0
4039,19071.945000,13155.0
4040,19071.945000,13155.0
4041,19071.945000,13155.0
4042,19071.945000,13155.0
4043,19071.945000,13155.0
4044,19071.945000,13155.0
4045,19071.945000,13155.0
4046,19071.945000,13155.0
4047,19071.945000,13155.0
4048,19071.945000,13155.0
4049,19071.945000,13155.0
4050,19071.945000,13155.0
4051,19071.945000,13155.0
4052,19071.945000,13155.0
4053,19071.945000,13155.0
4054,19071.945000,13155.0
4055,19071.945000,13155.0
4056,19071.945000,13155.0
4057,19071.945000,13155.0
4058,19071.945000,13155.0
4059,19071.945000,13155.0
4060,19071.945000,13155.0
4061,19071.945000,13155.0
4062,19071.945000,13155.0
4063,19071.945000,13155.0
4064,19071.945000,13155.0
4065,19071.945000,13155.0
4066,19071.945000,13155.0
4067,19071.945000,13155.0
4068,19071.945000,13155.0
4069,19071.945000,13155.0
4070,19071.945000,13155.0
4071,19071.945000,13155.0
4072,19071.945000,13155.0
4073,19071.945000,13155.0
4074,19071.945000,13155.0
4075,19071.945000,13155.0
4076,19071.945000,13155.0
4077,19071.945000,13155.0
4078,19071.945000,13155.0
4079,19071.945000,13155.0
4080,19071.945000,13155.0
4081,19071.945000,13155.0
4082,19071.945000,13155.0
4083,19071.945000,13155.0
4084,19071.945000,13155.0
4085,19071.945000,13155.0
4086,19071.945000,13155.0
4087,19071.945000,13155.0
4088,19071.945000,13155.0
4089,19071.945000,13155.0
4090,19071.945000,13155.0
4091,19071.945000,13155.0
4092,19071.945000,13155.0
4093,19071.945000,13155.0
4094,19071.945000,13155.0
4095,19071.945000,13155.0
4096,19071.945000,13155.0
4097,19071.945000,13155.0
4098,19071.945000,13155.0
4099,19071.945000,13155.0
4100,19071.945000,13155.0
4101,19071.945000,13155.0
4102,19071.945000,13155.0
4103,19071.945000,13155.0
4104,19071.945000,13155.0
4105,19071.945000,13155.0
4106,19071.945000,13155.0
4107,19071.945000,13155.0
4108,19071.945000,13155.0
4109,19071.945000,13155.0
4110,19071.945000,13155.0
4111,19071.945000,13155.0
4112,19071.945000,13155.0
4113,19071.945000,13155.0
4114,19071.945000,13155.0
4115,19071.945000,13155.0
4116,19071.945000,13155.0
4117,19071.945000,13155.0
4118,19071.945000,13155.0
4119,19071.945000,13155.0
4120,19071.945000,13155.0
4121,19071.945000,13155.0
4122,19071.945000,13155.0
4123,19071.945000,13155.0
4124,19071.945000,13155.0
4125,19071.945000,13155.0
4126,19071.945000,13155.0
4127,19071.945000,13155.0
4128,19071.945000,13155.0
4129,19071.945000,13155.0
4130,19071.945000,13155.0
4131,19071.945000,13155.0
4132,19071.945000,13155.0
4133,19071.945000,13155.0
4134,19071.945000,13155.0
4135,19071.945000,13155.0
4136,19071.945000,13155.0
4137,19071.945000,13155.0
4138,19071.945000,13155.0
4139,19071.945000,13155.0
4140,19071.945000,13155.0
4141,19071.945000,13155.0
4142,19071.945000,13155.0
4143,19071.945000,13155.0
4144,19071.945000,13155.0
4145,19071.945000,13155.0
4146,19071.945000,13155.0
4147,19071.945000,13155.0
4148,19071.945000,13155.0
4149,19071.945000,13155.0
4150,19071.945000,13155.0
4151,19071.945000,13155.0
4152,19071.945000,13155.0
4153,19071.945000,13155.0
4154,19071.945000,13155.0
4155,19071.945000,13155.0
4156,19071.945000,13155.0
4157,19071.945000,13155.0
4158,19071.945000,13155.0
4159,19071.945000,13155.0
4160,19071.945000,13155.0
4161,19071.945000,13155.0
4162,19071.945000,13155.0
4163,19071.945000,13155.0
4164,19071.945000,13155.0
4165,19071.945000,13155.0
4166,19071.945000,13155.0
4167,19071.945000,13155.0
4168,19071.945000,13155.0
4169,19071.945000,13155.0
4170,19071.945000,13155.0
4171,19071.945000,13155.0
4172,19071.945000,13155.0
4173,19071.945000,13155.0
4174,19071.945000,13155.0
4175,19071.945000,13155.0
4176,19071.945000,13155.0
4177,19071.945000,13155.0
4178,19071.945000,13155.0
4179,19071.945000,13155.0
4180,19071.945000,13155.0
4181,19071.945000,13155.0
4182,19071.945000,13155.0
4183,19071.945000,13155.0
4184,19071.945000,13155.0
4185,19071.945000,13155.0
4186,19071.945000,13155.0
4187,19071.945000,13155.0
4188,19071.945000,13155.0
4189,19071.945000,13155.0
4190,19071.945000,13155.0
4191,19071.945000,13155.0
4192,19071.945000,13155.0
4193,19071.945000,13155.0
4194,19071.945000,13155.0
4195,19071.945000,13155.0
4196,19071.945000,13155.0
4197,19071.945000,13155.0
4198,19071.945000,13155.0
4199,19071.945000,13155.0
4200,19071.945000,13155.0
4201,19071.945000,13155.0
4202,19071.945000,13155.0
4203,19071.945000,13155.0
4204,19071.945000,13155.0
4205,19071.945000,13155.0
4206,19071.945000,13155.0
4207,19071.945000,13155.0
4208,19071.945000,13155.0
4209,19071.945000,13155.0
4210,19071.945000,13155.0
4211,19071.945000,13155.0
4212,19071.945000,13155.0
4213,19071.945000,13155.0
4214,19071.945000,13155.0
4215,19071.945000,13155.0
4216,19071.945000,13155.0
4217,19071.945000,13155.0
4218,19071.945000,13155.0
4219,19071.945000,13155.0
4220,19071.945000,13155.0
4221,19071.945000,13155.0
4222,19071.945000,13155.0
4223,19071.945000,13155.0
4224,19071.945000,13155.0
4225,19071.945000,13155.0
4226,19071.945000,13155.0
4227,19071.945000,13155.0
4228,19071.945000,13155.0
4229,19071.945000,13155.0
4230,19071.945000,13155.0
4231,19071.945000,13155.0
4232,19071.945000,13155.0
4233,19071.945000,13155.0
4234,19071.945000,13155.0
4235,19071.945000,13155.0
4236,19071.945000,13155.0
4237,19071.945000,13155.0
4238,19071.945000,13155.0
4239,19071.945000,13155.0
4240,19071.945000,13155.0
4241,19071.945000,13155.0
4242,19071.945000,13155.0
4243,19071.945000,13155.0
4244,19071.945000,13155.0
4245,19071.945000,13155.0
